case_order,case_id,case_group,source_case_id,expected_result_or_error,observed_result_or_error,candidate_key_access_count,download_lookup_count,authority_lookup_count,formal_call_count,oracle_call_count,dispatch_handler_call_count,first_twelve_handler_identity_preserved,case_passed
576,EXACT12_ADMIT012_FORMAL_FIELD52_SHA_SHA256_PREFIX,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_SHA_SHA256_PREFIX,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d94711461489c3ea650c06be059fa30456a811087926d164d25cec7539aab395""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d94711461489c3ea650c06be059fa30456a811087926d164d25cec7539aab395""}",0,0,0,0,0,0,true,true
577,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_EARLIER_INVALID_LATER_MISSING,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_EARLIER_INVALID_LATER_MISSING,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0bb781330d9d429015ec292eb7fe374e2bbefbd99734e200fe42b7a1f90b4a75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0bb781330d9d429015ec292eb7fe374e2bbefbd99734e200fe42b7a1f90b4a75""}",0,0,0,0,0,0,true,true
578,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_MISSING_PRECEDENCE,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_MISSING_PRECEDENCE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""2f2ae7d1aa2bd241b22e84ce3364c82f939f14f707a0e87f09eeefb502b769b7""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""2f2ae7d1aa2bd241b22e84ce3364c82f939f14f707a0e87f09eeefb502b769b7""}",0,0,0,0,0,0,true,true
579,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_TYPE_FAILURES,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_TYPE_FAILURES,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a734ef37444cc5291682bd5075a74cf04dbe168ad58b2d1cc7ae17c133e82e29""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a734ef37444cc5291682bd5075a74cf04dbe168ad58b2d1cc7ae17c133e82e29""}",0,0,0,0,0,0,true,true
580,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_TYPE_VALUE_FAILURES,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_TYPE_VALUE_FAILURES,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""31c18beeeaaefb1a9be229122290934c53d2aef41f704ae50596650d32c08d22""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""31c18beeeaaefb1a9be229122290934c53d2aef41f704ae50596650d32c08d22""}",0,0,0,0,0,0,true,true
581,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_STATUS_HTTP_INVALID,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_STATUS_HTTP_INVALID,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""693375d3f098e5588f901bdcad82da3d115de4d5810671b357ec5dfddb8cc7cc""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""693375d3f098e5588f901bdcad82da3d115de4d5810671b357ec5dfddb8cc7cc""}",0,0,0,0,0,0,true,true
582,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_HTTP_CONTENT_INVALID,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_HTTP_CONTENT_INVALID,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""6afa467a51f725f0e60983e0659036ddde6eacb991d98c6d1f7ce1c15f3b37a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""6afa467a51f725f0e60983e0659036ddde6eacb991d98c6d1f7ce1c15f3b37a3""}",0,0,0,0,0,0,true,true
583,EXACT12_ADMIT012_FORMAL_FIELD52_MULTI_CONTENT_SHA_INVALID,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_MULTI_CONTENT_SHA_INVALID,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""c0e48be62552f7abdd0c4e403636a1542b4f58a12f556b3b97a7b89afde26d7c""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""c0e48be62552f7abdd0c4e403636a1542b4f58a12f556b3b97a7b89afde26d7c""}",0,0,0,0,0,0,true,true
584,EXACT12_ADMIT012_FORMAL_FIELD52_BOUNDARY_FAILURE_STATUS,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_BOUNDARY_FAILURE_STATUS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""436bdff0229fa7490b7db6fc12ce1b6e6982ace8e7a64fd4407b98c6f73ccfdc""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""436bdff0229fa7490b7db6fc12ce1b6e6982ace8e7a64fd4407b98c6f73ccfdc""}",0,0,0,0,0,0,true,true
585,EXACT12_ADMIT012_FORMAL_FIELD52_BOUNDARY_VALID_4XX,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_BOUNDARY_VALID_4XX,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a73814adb7fe5883c88e82f1ae20d60eb387599d7e70dba5d38f522baca19146""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a73814adb7fe5883c88e82f1ae20d60eb387599d7e70dba5d38f522baca19146""}",0,0,0,0,0,0,true,true
586,EXACT12_ADMIT012_FORMAL_FIELD52_BOUNDARY_VALID_5XX_FAILURE,predecessor_exact12_all_cases,ADMIT012_FORMAL_FIELD52_BOUNDARY_VALID_5XX_FAILURE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""23221790c0d10fc2e5538e5af9662e1d9115ca4c545b3e92a1b7a0e0dfb20a06""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""23221790c0d10fc2e5538e5af9662e1d9115ca4c545b3e92a1b7a0e0dfb20a06""}",0,0,0,0,0,0,true,true
587,EXACT12_ADMIT012_FORMAL_ALLOWED_OUTER_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_OUTER_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""7b672f5c8876b1a48e98c1ac8defd6f247eaa0a75ab52200acde21d9b1095216""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""7b672f5c8876b1a48e98c1ac8defd6f247eaa0a75ab52200acde21d9b1095216""}",0,0,0,0,0,0,true,true
588,EXACT12_ADMIT012_FORMAL_ALLOWED_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""7b672f5c8876b1a48e98c1ac8defd6f247eaa0a75ab52200acde21d9b1095216""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""7b672f5c8876b1a48e98c1ac8defd6f247eaa0a75ab52200acde21d9b1095216""}",0,0,0,0,0,0,true,true
589,EXACT12_ADMIT012_FORMAL_ALLOWED_MEMBER_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_MEMBER_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}",0,0,0,0,0,0,true,true
590,EXACT12_ADMIT012_FORMAL_ALLOWED_DUPLICATE,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_DUPLICATE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}",0,0,0,0,0,0,true,true
591,EXACT12_ADMIT012_FORMAL_ALLOWED_REORDERED,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_REORDERED,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}",0,0,0,0,0,0,true,true
592,EXACT12_ADMIT012_FORMAL_ALLOWED_EXTRA,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_EXTRA,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}",0,0,0,0,0,0,true,true
593,EXACT12_ADMIT012_FORMAL_ALLOWED_MISSING,predecessor_exact12_all_cases,ADMIT012_FORMAL_ALLOWED_MISSING,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""609aaf61ebd31a4d192304ff81f190f277e6bbeb9e9c62b2b81264ae5f0a4d75""}",0,0,0,0,0,0,true,true
594,EXACT12_ADMIT012_FORMAL_HTTP_OUTER_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_OUTER_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""9ff01279a340479bda613c01653d1b7f84691c7514c33fa93253e5852c485c82""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""9ff01279a340479bda613c01653d1b7f84691c7514c33fa93253e5852c485c82""}",0,0,0,0,0,0,true,true
595,EXACT12_ADMIT012_FORMAL_HTTP_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""9ff01279a340479bda613c01653d1b7f84691c7514c33fa93253e5852c485c82""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""9ff01279a340479bda613c01653d1b7f84691c7514c33fa93253e5852c485c82""}",0,0,0,0,0,0,true,true
596,EXACT12_ADMIT012_FORMAL_HTTP_PAIR_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_PAIR_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
597,EXACT12_ADMIT012_FORMAL_HTTP_PAIR_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_PAIR_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
598,EXACT12_ADMIT012_FORMAL_HTTP_WRONG_KEY,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_WRONG_KEY,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
599,EXACT12_ADMIT012_FORMAL_HTTP_KEY_ORDER,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_KEY_ORDER,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
600,EXACT12_ADMIT012_FORMAL_HTTP_WRONG_VALUE,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_WRONG_VALUE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
601,EXACT12_ADMIT012_FORMAL_HTTP_BOOL_INT_MIX,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_BOOL_INT_MIX,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
602,EXACT12_ADMIT012_FORMAL_HTTP_EXTRA_PAIR,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_EXTRA_PAIR,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
603,EXACT12_ADMIT012_FORMAL_HTTP_MISSING_PAIR,predecessor_exact12_all_cases,ADMIT012_FORMAL_HTTP_MISSING_PAIR,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""e1a3ee7013fb5b1aabc9705749c82709d7c51251eb21eee4747637dbad1f997f""}",0,0,0,0,0,0,true,true
604,EXACT12_ADMIT012_FORMAL_CONTENT_OUTER_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_OUTER_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a38c278be25d8894e197b70adb9457519385ba0c03b7144e4d13f8ad12649416""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a38c278be25d8894e197b70adb9457519385ba0c03b7144e4d13f8ad12649416""}",0,0,0,0,0,0,true,true
605,EXACT12_ADMIT012_FORMAL_CONTENT_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a38c278be25d8894e197b70adb9457519385ba0c03b7144e4d13f8ad12649416""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a38c278be25d8894e197b70adb9457519385ba0c03b7144e4d13f8ad12649416""}",0,0,0,0,0,0,true,true
606,EXACT12_ADMIT012_FORMAL_CONTENT_PAIR_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_PAIR_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
607,EXACT12_ADMIT012_FORMAL_CONTENT_PAIR_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_PAIR_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
608,EXACT12_ADMIT012_FORMAL_CONTENT_WRONG_KEY,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_WRONG_KEY,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
609,EXACT12_ADMIT012_FORMAL_CONTENT_KEY_ORDER,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_KEY_ORDER,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
610,EXACT12_ADMIT012_FORMAL_CONTENT_WRONG_VALUE,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_WRONG_VALUE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
611,EXACT12_ADMIT012_FORMAL_CONTENT_BOOL_INT_MIX,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_BOOL_INT_MIX,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
612,EXACT12_ADMIT012_FORMAL_CONTENT_EXTRA_PAIR,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_EXTRA_PAIR,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
613,EXACT12_ADMIT012_FORMAL_CONTENT_MISSING_PAIR,predecessor_exact12_all_cases,ADMIT012_FORMAL_CONTENT_MISSING_PAIR,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a8f740f421f82c88af8acb51525fa111dcc37842e5d92c8334ee859293ddade1""}",0,0,0,0,0,0,true,true
614,EXACT12_ADMIT012_FORMAL_SHA_OUTER_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_SHA_OUTER_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0272022b88c15a559793d2b594798290cd4dc727d781cf1e048f319c0393""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0272022b88c15a559793d2b594798290cd4dc727d781cf1e048f319c0393""}",0,0,0,0,0,0,true,true
615,EXACT12_ADMIT012_FORMAL_SHA_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_SHA_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0272022b88c15a559793d2b594798290cd4dc727d781cf1e048f319c0393""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0272022b88c15a559793d2b594798290cd4dc727d781cf1e048f319c0393""}",0,0,0,0,0,0,true,true
616,EXACT12_ADMIT012_FORMAL_SHA_PAIR_LIST,predecessor_exact12_all_cases,ADMIT012_FORMAL_SHA_PAIR_LIST,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b810a38f3be778d56292e465ec2b4901d20d9433e53dd4673acc012e68d64ea1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b810a38f3be778d56292e465ec2b4901d20d9433e53dd4673acc012e68d64ea1""}",0,0,0,0,0,0,true,true
617,EXACT12_ADMIT012_FORMAL_SHA_PAIR_TUPLE_SUBCLASS,predecessor_exact12_all_cases,ADMIT012_FORMAL_SHA_PAIR_TUPLE_SUBCLASS,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b810a38f3be778d56292e465ec2b4901d20d9433e53dd4673acc012e68d64ea1""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b810a38f3be778d56292e465ec2b4901d20d9433e53dd4673acc012e68d64ea1""}",0,0,0,0,0,0,true,true
