scaleup_rank,canonical_event_id,pdb_id,ligand_component_id,raw_structure_available,exact_cys_sg_event_recovered,explicit_covalent_evidence,distance_only_event_inference_used,full_coordinate_post_evidence_available,ccd_graph_complete,feature_compatible,structural_processing_success,post_geometry_source_evidence_available,representation_gap,feature_incompatible,current_global_status,priority_review_in_scope,review_unit_id,current_review_status,human_review_completed,human_review_authority_source,chemistry_disposition,chemistry_authority_source,task_relevance_disposition,task_relevance_authority_source,training_use_disposition,human_training_excluded,reactive_pair_raw_structural_evidence,reactive_pair_sample_authoritative,reactive_pair_training_target_available,role_partition_sample_authoritative,role_profile,canonical_mask_structural_labels_available,structurally_applicable_task_ids_json,post_geometry_sample_authoritative,post_geometry_training_target_available,pre_geometry_authoritative,pre_geometry_training_target_available,training_use_include,future_training_admission_candidate,formal_split_authoritative,formal_split,formal_training_admitted,current_runtime_model_usable,training_materialization_allowed_current_source,positive_authority_source,feature_semantics_status
557,COVAPIE_CYS_SG_EVENT_V1:3SVV:A:CYS:338-:SG:C:VSP:C18,3SVV,VSP,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_54A1A932F9F22EBE,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
558,COVAPIE_CYS_SG_EVENT_V1:3SVV:B:CYS:338-:SG:D:VSP:C18,3SVV,VSP,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_54A1A932F9F22EBE,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
559,COVAPIE_CYS_SG_EVENT_V1:3SZ9:A:CYS:302-:SG:N:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
560,COVAPIE_CYS_SG_EVENT_V1:3SZ9:B:CYS:302-:SG:S:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
561,COVAPIE_CYS_SG_EVENT_V1:3SZ9:C:CYS:302-:SG:CA:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
562,COVAPIE_CYS_SG_EVENT_V1:3SZ9:D:CYS:302-:SG:HA:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
563,COVAPIE_CYS_SG_EVENT_V1:3SZ9:E:CYS:302-:SG:MA:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
564,COVAPIE_CYS_SG_EVENT_V1:3SZ9:F:CYS:302-:SG:XA:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
565,COVAPIE_CYS_SG_EVENT_V1:3SZ9:G:CYS:302-:SG:DB:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
566,COVAPIE_CYS_SG_EVENT_V1:3SZ9:H:CYS:302-:SG:KB:I3E:C11,3SZ9,I3E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
567,COVAPIE_CYS_SG_EVENT_V1:3SZB:A:CYS:243-:SG:F:I1E:C9,3SZB,I1E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
568,COVAPIE_CYS_SG_EVENT_V1:3SZB:B:CYS:243-:SG:J:I1E:C9,3SZB,I1E,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
569,COVAPIE_CYS_SG_EVENT_V1:3SZN:A:CYS:145-:SG:B:G75:C63,3SZN,G75,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
570,COVAPIE_CYS_SG_EVENT_V1:3T9T:A:CYS:442-:SG:B:IAQ:C28,3T9T,IAQ,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
571,COVAPIE_CYS_SG_EVENT_V1:3TAX:A:CYS:917-:SG:F:FOR:C,3TAX,FOR,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_49424694FFEB1398,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
572,COVAPIE_CYS_SG_EVENT_V1:3TAX:C:CYS:917-:SG:K:FOR:C,3TAX,FOR,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_49424694FFEB1398,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
573,COVAPIE_CYS_SG_EVENT_V1:3TBE:A:CYS:184-:SG:G:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
574,COVAPIE_CYS_SG_EVENT_V1:3TBE:B:CYS:184-:SG:H:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
575,COVAPIE_CYS_SG_EVENT_V1:3TBE:C:CYS:184-:SG:L:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
576,COVAPIE_CYS_SG_EVENT_V1:3TBE:D:CYS:184-:SG:N:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
577,COVAPIE_CYS_SG_EVENT_V1:3TBE:E:CYS:184-:SG:P:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
578,COVAPIE_CYS_SG_EVENT_V1:3TBE:F:CYS:184-:SG:Q:ETM:SD,3TBE,ETM,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
579,COVAPIE_CYS_SG_EVENT_V1:3TEZ:A:CYS:337-:SG:F:ACN:C2,3TEZ,ACN,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_8E64FA42AC125327,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
580,COVAPIE_CYS_SG_EVENT_V1:3TEZ:A:CYS:664-:SG:F:ACN:C1,3TEZ,ACN,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_6CAB1BD6030468CD,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
581,COVAPIE_CYS_SG_EVENT_V1:3TIT:A:CYS:145-:SG:B:G81:C63,3TIT,G81,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
582,COVAPIE_CYS_SG_EVENT_V1:3TIU:A:CYS:145-:SG:C:G82:C63,3TIU,G82,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
583,COVAPIE_CYS_SG_EVENT_V1:3TNS:A:CYS:145-:SG:B:G83:C63,3TNS,G83,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
584,COVAPIE_CYS_SG_EVENT_V1:3TNT:A:CYS:145-:SG:B:G85:C63,3TNT,G85,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
585,COVAPIE_CYS_SG_EVENT_V1:3UR9:A:CYS:139-:SG:E:K36:C21,3UR9,K36,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
586,COVAPIE_CYS_SG_EVENT_V1:3UR9:B:CYS:139-:SG:H:K36:C21,3UR9,K36,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
587,COVAPIE_CYS_SG_EVENT_V1:3UXJ:A:CYS:194-:SG:E:PRF:C10,3UXJ,PRF,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/PRF_COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58/formal-human-decision-v1/prf_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
588,COVAPIE_CYS_SG_EVENT_V1:3UXJ:B:CYS:194-:SG:I:PRF:C10,3UXJ,PRF,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/PRF_COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58/formal-human-decision-v1/prf_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
589,COVAPIE_CYS_SG_EVENT_V1:3UXJ:C:CYS:194-:SG:O:PRF:C10,3UXJ,PRF,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/PRF_COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58/formal-human-decision-v1/prf_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
590,COVAPIE_CYS_SG_EVENT_V1:3UXJ:D:CYS:194-:SG:S:PRF:C10,3UXJ,PRF,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/PRF_COVAPIE_BULK_REVIEW_UNIT_1569D77F66026B58/formal-human-decision-v1/prf_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_prf_completed_decision_ingestion_and_task_label_availability_v1/covapie_prf_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
591,COVAPIE_CYS_SG_EVENT_V1:3V4J:A:CYS:308-:SG:E:PQR:C4,3V4J,PQR,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
592,COVAPIE_CYS_SG_EVENT_V1:3V4J:B:CYS:308-:SG:H:PQR:C4,3V4J,PQR,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
593,COVAPIE_CYS_SG_EVENT_V1:3V4X:A:CYS:111-:SG:E:F24:C8,3V4X,F24,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,INCLUDE,false,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,true,true,false,,false,false,false,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
594,COVAPIE_CYS_SG_EVENT_V1:3V4X:B:CYS:111-:SG:F:F24:C8,3V4X,F24,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,INCLUDE,false,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,true,true,false,,false,false,false,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
595,COVAPIE_CYS_SG_EVENT_V1:3V4X:C:CYS:111-:SG:G:F24:C8,3V4X,F24,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,INCLUDE,false,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,true,true,false,,false,false,false,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
596,COVAPIE_CYS_SG_EVENT_V1:3V4X:D:CYS:111-:SG:H:F24:C8,3V4X,F24,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,INCLUDE,false,true,true,false,true,DIRECT_ATTACHMENT_OPTIONAL_LINKER_V1,true,"[0,3,4]",false,false,false,false,true,true,false,,false,false,false,data/derived/covalent_small/covapie_f24_completed_decision_ingestion_and_task_label_availability_v1/covapie_f24_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
