scaleup_rank,canonical_event_id,selection_priority_pass,pdb_id,protein_label_asym_id,protein_auth_chain,protein_residue_name,protein_residue_number,protein_reactive_atom,ligand_component_id,ligand_instance,ligand_reactive_atom,source_dataset_count,source_record_count,source_datasets_json,source_record_ids_json
860,COVAPIE_CYS_SG_EVENT_V1:4OUB:B:CYS:302-:SG:J:2VS:CA6,MULTI_SOURCE_PROVENANCE,4OUB,B,,CYS,302,SG,2VS,J,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4oub/4oub.pdb#LINK00813"",""SOURCE_RCSB_PDB_DIRECT:4OUB:covale2""]"
861,COVAPIE_CYS_SG_EVENT_V1:4OUB:C:CYS:302-:SG:M:2VS:CA6,MULTI_SOURCE_PROVENANCE,4OUB,C,,CYS,302,SG,2VS,M,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4oub/4oub.pdb#LINK00815"",""SOURCE_RCSB_PDB_DIRECT:4OUB:covale3""]"
862,COVAPIE_CYS_SG_EVENT_V1:4OUB:D:CYS:302-:SG:P:2VS:CA6,MULTI_SOURCE_PROVENANCE,4OUB,D,,CYS,302,SG,2VS,P,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4oub/4oub.pdb#LINK00814"",""SOURCE_RCSB_PDB_DIRECT:4OUB:covale4""]"
863,COVAPIE_CYS_SG_EVENT_V1:4PAD:A:CYS:25-:SG:B:TCK:CM,MULTI_SOURCE_PROVENANCE,4PAD,A,,CYS,25,SG,TCK,B,CM,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000971"",""SOURCE_RCSB_PDB_DIRECT:4PAD:covale1""]"
864,COVAPIE_CYS_SG_EVENT_V1:4PDZ:B:CYS:84-:SG:E:CTI:C12,MULTI_SOURCE_PROVENANCE,4PDZ,B,,CYS,84,SG,CTI,E,C12,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001149"",""SOURCE_RCSB_PDB_DIRECT:4PDZ:covale1""]"
865,COVAPIE_CYS_SG_EVENT_V1:4PE4:A:CYS:84-:SG:C:REV:C03,MULTI_SOURCE_PROVENANCE,4PE4,A,,CYS,84,SG,REV,C,C03,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4pe4/4pe4.pdb#LINK00398"",""SOURCE_RCSB_PDB_DIRECT:4PE4:covale1""]"
866,COVAPIE_CYS_SG_EVENT_V1:4PE7:A:CYS:84-:SG:B:ODN:C14,MULTI_SOURCE_PROVENANCE,4PE7,A,,CYS,84,SG,ODN,B,C14,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4pe7/4pe7.pdb#LINK00401"",""SOURCE_RCSB_PDB_DIRECT:4PE7:covale1""]"
867,COVAPIE_CYS_SG_EVENT_V1:4PHF:A:CYS:35-:SG:B:2UH:CAA,MULTI_SOURCE_PROVENANCE,4PHF,A,,CYS,35,SG,2UH,B,CAA,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003338"",""SOURCE_RCSB_PDB_DIRECT:4PHF:covale1""]"
868,COVAPIE_CYS_SG_EVENT_V1:4PHG:A:CYS:35-:SG:C:2UJ:CAA,MULTI_SOURCE_PROVENANCE,4PHG,A,,CYS,35,SG,2UJ,C,CAA,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003339"",""SOURCE_COVPDB:CovPDB_complexes/4phg/4phg.pdb#LINK00495"",""SOURCE_RCSB_PDB_DIRECT:4PHG:covale1""]"
869,COVAPIE_CYS_SG_EVENT_V1:4PHH:A:CYS:35-:SG:E:2UK:CAA,MULTI_SOURCE_PROVENANCE,4PHH,A,,CYS,35,SG,2UK,E,CAA,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003334"",""SOURCE_COVPDB:CovPDB_complexes/4phh/4phh.pdb#LINK00807"",""SOURCE_RCSB_PDB_DIRECT:4PHH:covale1""]"
870,COVAPIE_CYS_SG_EVENT_V1:4PHH:B:CYS:35-:SG:H:2UK:CAA,MULTI_SOURCE_PROVENANCE,4PHH,B,,CYS,35,SG,2UK,H,CAA,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003335"",""SOURCE_COVPDB:CovPDB_complexes/4phh/4phh.pdb#LINK00810"",""SOURCE_RCSB_PDB_DIRECT:4PHH:covale2""]"
871,COVAPIE_CYS_SG_EVENT_V1:4PHH:C:CYS:35-:SG:K:2UK:CAA,MULTI_SOURCE_PROVENANCE,4PHH,C,,CYS,35,SG,2UK,K,CAA,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003336"",""SOURCE_COVPDB:CovPDB_complexes/4phh/4phh.pdb#LINK00813"",""SOURCE_RCSB_PDB_DIRECT:4PHH:covale3""]"
872,COVAPIE_CYS_SG_EVENT_V1:4PHH:D:CYS:35-:SG:M:2UK:CAA,MULTI_SOURCE_PROVENANCE,4PHH,D,,CYS,35,SG,2UK,M,CAA,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003337"",""SOURCE_COVPDB:CovPDB_complexes/4phh/4phh.pdb#LINK00816"",""SOURCE_RCSB_PDB_DIRECT:4PHH:covale4""]"
873,COVAPIE_CYS_SG_EVENT_V1:4PI3:A:CYS:25-:SG:C:2V5:C22,MULTI_SOURCE_PROVENANCE,4PI3,A,,CYS,25,SG,2V5,C,C22,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001084"",""SOURCE_COVPDB:CovPDB_complexes/4pi3/4pi3.pdb#LINK00493"",""SOURCE_RCSB_PDB_DIRECT:4PI3:covale1""]"
874,COVAPIE_CYS_SG_EVENT_V1:4PI3:B:CYS:25-:SG:D:2V5:C22,MULTI_SOURCE_PROVENANCE,4PI3,B,,CYS,25,SG,2V5,D,C22,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001085"",""SOURCE_COVPDB:CovPDB_complexes/4pi3/4pi3.pdb#LINK00494"",""SOURCE_RCSB_PDB_DIRECT:4PI3:covale2""]"
875,COVAPIE_CYS_SG_EVENT_V1:4PID:A:CYS:122-:SG:D:2UQ:C12,MULTI_SOURCE_PROVENANCE,4PID,A,,CYS,122,SG,2UQ,D,C12,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001088"",""SOURCE_COVPDB:CovPDB_complexes/4pid/4pid.pdb#LINK00431"",""SOURCE_RCSB_PDB_DIRECT:4PID:covale1""]"
876,COVAPIE_CYS_SG_EVENT_V1:4PIE:A:CYS:122-:SG:C:3FO:C32,MULTI_SOURCE_PROVENANCE,4PIE,A,,CYS,122,SG,3FO,C,C32,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001087"",""SOURCE_COVPDB:CovPDB_complexes/4pie/4pie.pdb#LINK00468"",""SOURCE_RCSB_PDB_DIRECT:4PIE:covale1""]"
877,COVAPIE_CYS_SG_EVENT_V1:4PIQ:A:CYS:122-:SG:C:3FS:C24,MULTI_SOURCE_PROVENANCE,4PIQ,A,,CYS,122,SG,3FS,C,C24,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001089"",""SOURCE_COVPDB:CovPDB_complexes/4piq/4piq.pdb#LINK00358"",""SOURCE_RCSB_PDB_DIRECT:4PIQ:covale1""]"
878,COVAPIE_CYS_SG_EVENT_V1:4PIS:A:CYS:122-:SG:C:3FU:C31,MULTI_SOURCE_PROVENANCE,4PIS,A,,CYS,122,SG,3FU,C,C31,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001086"",""SOURCE_COVPDB:CovPDB_complexes/4pis/4pis.pdb#LINK00353"",""SOURCE_RCSB_PDB_DIRECT:4PIS:covale1""]"
879,COVAPIE_CYS_SG_EVENT_V1:4PNC:A:CYS:59-:SG:B:7NP:CAN,MULTI_SOURCE_PROVENANCE,4PNC,A,,CYS,59,SG,7NP,B,CAN,3,4,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001022"",""SOURCE_COVPDB:CovPDB_complexes/4pnc/4pnc.pdb#LINK00562"",""SOURCE_COVPDB:CovPDB_complexes/4pnc/4pnc.pdb#LINK00563"",""SOURCE_RCSB_PDB_DIRECT:4PNC:covale2""]"
880,COVAPIE_CYS_SG_EVENT_V1:4PZY:A:CYS:70-:SG:G:2XR:CAH,MULTI_SOURCE_PROVENANCE,4PZY,A,,CYS,70,SG,2XR,G,CAH,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4pzy/4pzy.pdb#LINK00442"",""SOURCE_RCSB_PDB_DIRECT:4PZY:covale1""]"
881,COVAPIE_CYS_SG_EVENT_V1:4PZY:B:CYS:70-:SG:H:2XR:CAH,MULTI_SOURCE_PROVENANCE,4PZY,B,,CYS,70,SG,2XR,H,CAH,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4pzy/4pzy.pdb#LINK00443"",""SOURCE_RCSB_PDB_DIRECT:4PZY:covale2""]"
882,COVAPIE_CYS_SG_EVENT_V1:4PZZ:A:CYS:39-:SG:D:2XO:SAH,MULTI_SOURCE_PROVENANCE,4PZZ,A,,CYS,39,SG,2XO,D,SAH,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4pzz/4pzz.pdb#LINK00334"",""SOURCE_RCSB_PDB_DIRECT:4PZZ:covale1""]"
883,COVAPIE_CYS_SG_EVENT_V1:4Q01:A:CYS:39-:SG:E:2XH:SAH,MULTI_SOURCE_PROVENANCE,4Q01,A,,CYS,39,SG,2XH,E,SAH,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001591"",""SOURCE_COVPDB:CovPDB_complexes/4q01/4q01.pdb#LINK00496"",""SOURCE_RCSB_PDB_DIRECT:4Q01:covale1""]"
884,COVAPIE_CYS_SG_EVENT_V1:4Q01:B:CYS:39-:SG:H:2XH:SAH,MULTI_SOURCE_PROVENANCE,4Q01,B,,CYS,39,SG,2XH,H,SAH,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001592"",""SOURCE_COVPDB:CovPDB_complexes/4q01/4q01.pdb#LINK00497"",""SOURCE_RCSB_PDB_DIRECT:4Q01:covale2""]"
885,COVAPIE_CYS_SG_EVENT_V1:4Q02:A:CYS:39-:SG:D:2XG:SAG,MULTI_SOURCE_PROVENANCE,4Q02,A,,CYS,39,SG,2XG,D,SAG,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001590"",""SOURCE_COVPDB:CovPDB_complexes/4q02/4q02.pdb#LINK00338"",""SOURCE_RCSB_PDB_DIRECT:4Q02:covale1""]"
886,COVAPIE_CYS_SG_EVENT_V1:4Q95:A:CYS:125-:SG:C:SHV:C1,MULTI_SOURCE_PROVENANCE,4Q95,A,,CYS,125,SG,SHV,C,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4q95/4q95.pdb#LINK00525"",""SOURCE_RCSB_PDB_DIRECT:4Q95:covale1""]"
887,COVAPIE_CYS_SG_EVENT_V1:4Q95:B:CYS:125-:SG:D:SHV:C1,MULTI_SOURCE_PROVENANCE,4Q95,B,,CYS,125,SG,SHV,D,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4q95/4q95.pdb#LINK00526"",""SOURCE_RCSB_PDB_DIRECT:4Q95:covale2""]"
888,COVAPIE_CYS_SG_EVENT_V1:4QBB:A:CYS:51-:SG:E:E69:C1,MULTI_SOURCE_PROVENANCE,4QBB,A,,CYS,51,SG,E69,E,C1,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005156"",""SOURCE_COVPDB:CovPDB_complexes/4qbb/4qbb.pdb#LINK00531"",""SOURCE_RCSB_PDB_DIRECT:4QBB:covale1""]"
889,COVAPIE_CYS_SG_EVENT_V1:4QBB:B:CYS:51-:SG:F:E69:C1,MULTI_SOURCE_PROVENANCE,4QBB,B,,CYS,51,SG,E69,F,C1,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005157"",""SOURCE_COVPDB:CovPDB_complexes/4qbb/4qbb.pdb#LINK00532"",""SOURCE_RCSB_PDB_DIRECT:4QBB:covale2""]"
890,COVAPIE_CYS_SG_EVENT_V1:4QBB:C:CYS:51-:SG:G:E69:C1,MULTI_SOURCE_PROVENANCE,4QBB,C,,CYS,51,SG,E69,G,C1,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005158"",""SOURCE_COVPDB:CovPDB_complexes/4qbb/4qbb.pdb#LINK00533"",""SOURCE_RCSB_PDB_DIRECT:4QBB:covale3""]"
891,COVAPIE_CYS_SG_EVENT_V1:4QH6:A:CYS:25-:SG:F:33L:CAM,MULTI_SOURCE_PROVENANCE,4QH6,A,,CYS,25,SG,33L,F,CAM,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002419"",""SOURCE_RCSB_PDB_DIRECT:4QH6:covale1""]"
892,COVAPIE_CYS_SG_EVENT_V1:4QKX:A:CYS:1093-:SG:E:35V:SAE,MULTI_SOURCE_PROVENANCE,4QKX,A,,CYS,1093,SG,35V,E,SAE,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002541"",""SOURCE_RCSB_PDB_DIRECT:4QKX:covale1""]"
893,COVAPIE_CYS_SG_EVENT_V1:4QPS:A:CYS:909-:SG:C:37Q:C1,MULTI_SOURCE_PROVENANCE,4QPS,A,,CYS,909,SG,37Q,C,C1,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002496"",""SOURCE_COVPDB:CovPDB_complexes/4qps/4qps.pdb#LINK00466"",""SOURCE_RCSB_PDB_DIRECT:4QPS:covale1""]"
894,COVAPIE_CYS_SG_EVENT_V1:4QQ5:A:CYS:482-:SG:B:37O:C46,MULTI_SOURCE_PROVENANCE,4QQ5,A,,CYS,482,SG,37O,B,C46,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000302"",""SOURCE_COVPDB:CovPDB_complexes/4qq5/4qq5.pdb#LINK00490"",""SOURCE_RCSB_PDB_DIRECT:4QQ5:covale1""]"
895,COVAPIE_CYS_SG_EVENT_V1:4QQC:A:CYS:477-:SG:B:37O:C46,MULTI_SOURCE_PROVENANCE,4QQC,A,,CYS,477,SG,37O,B,C46,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000303"",""SOURCE_COVPDB:CovPDB_complexes/4qqc/4qqc.pdb#LINK00494"",""SOURCE_RCSB_PDB_DIRECT:4QQC:covale1""]"
896,COVAPIE_CYS_SG_EVENT_V1:4QR7:A:CYS:354-:SG:C:DWZ:CAA,MULTI_SOURCE_PROVENANCE,4QR7,A,,CYS,354,SG,DWZ,C,CAA,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4qr7/4qr7.pdb#LINK00390"",""SOURCE_RCSB_PDB_DIRECT:4QR7:covale1""]"
897,COVAPIE_CYS_SG_EVENT_V1:4QTF:A:CYS:354-:SG:C:3V5:CAT,MULTI_SOURCE_PROVENANCE,4QTF,A,,CYS,354,SG,3V5,C,CAT,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4qtf/4qtf.pdb#LINK00515"",""SOURCE_RCSB_PDB_DIRECT:4QTF:covale1""]"
898,COVAPIE_CYS_SG_EVENT_V1:4R0O:A:CYS:45-:SG:F:LCY:C1,MULTI_SOURCE_PROVENANCE,4R0O,A,,CYS,45,SG,LCY,F,C1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000843"",""SOURCE_RCSB_PDB_DIRECT:4R0O:covale1""]"
899,COVAPIE_CYS_SG_EVENT_V1:4R0O:B:CYS:45-:SG:H:LCY:C1,MULTI_SOURCE_PROVENANCE,4R0O,B,,CYS,45,SG,LCY,H,C1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000841"",""SOURCE_RCSB_PDB_DIRECT:4R0O:covale2""]"
900,COVAPIE_CYS_SG_EVENT_V1:4R0O:C:CYS:45-:SG:J:LCY:C1,MULTI_SOURCE_PROVENANCE,4R0O,C,,CYS,45,SG,LCY,J,C1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000842"",""SOURCE_RCSB_PDB_DIRECT:4R0O:covale3""]"
901,COVAPIE_CYS_SG_EVENT_V1:4R0O:D:CYS:45-:SG:L:LCY:C1,MULTI_SOURCE_PROVENANCE,4R0O,D,,CYS,45,SG,LCY,L,C1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000844"",""SOURCE_RCSB_PDB_DIRECT:4R0O:covale4""]"
902,COVAPIE_CYS_SG_EVENT_V1:4R5S:A:CYS:797-:SG:B:FI3:CAV,MULTI_SOURCE_PROVENANCE,4R5S,A,,CYS,797,SG,FI3,B,CAV,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003396"",""SOURCE_RCSB_PDB_DIRECT:4R5S:covale1""]"
903,COVAPIE_CYS_SG_EVENT_V1:4R6V:A:CYS:477-:SG:B:FI3:CAV,MULTI_SOURCE_PROVENANCE,4R6V,A,,CYS,477,SG,FI3,B,CAV,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4r6v/4r6v.pdb#LINK00485"",""SOURCE_RCSB_PDB_DIRECT:4R6V:covale1""]"
904,COVAPIE_CYS_SG_EVENT_V1:4R7U:A:CYS:116-:SG:F:FFQ:C1,MULTI_SOURCE_PROVENANCE,4R7U,A,,CYS,116,SG,FFQ,F,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4r7u/4r7u.pdb#LINK01939"",""SOURCE_RCSB_PDB_DIRECT:4R7U:covale1""]"
905,COVAPIE_CYS_SG_EVENT_V1:4R7U:B:CYS:116-:SG:J:FFQ:C1,MULTI_SOURCE_PROVENANCE,4R7U,B,,CYS,116,SG,FFQ,J,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4r7u/4r7u.pdb#LINK01940"",""SOURCE_RCSB_PDB_DIRECT:4R7U:covale2""]"
906,COVAPIE_CYS_SG_EVENT_V1:4R7U:C:CYS:116-:SG:M:FFQ:C1,MULTI_SOURCE_PROVENANCE,4R7U,C,,CYS,116,SG,FFQ,M,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4r7u/4r7u.pdb#LINK01941"",""SOURCE_RCSB_PDB_DIRECT:4R7U:covale3""]"
907,COVAPIE_CYS_SG_EVENT_V1:4R7U:D:CYS:116-:SG:Q:FFQ:C1,MULTI_SOURCE_PROVENANCE,4R7U,D,,CYS,116,SG,FFQ,Q,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4r7u/4r7u.pdb#LINK01942"",""SOURCE_RCSB_PDB_DIRECT:4R7U:covale4""]"
908,COVAPIE_CYS_SG_EVENT_V1:4RBM:A:CYS:477-:SG:R:CKC:CAK,MULTI_SOURCE_PROVENANCE,4RBM,A,,CYS,477,SG,CKC,R,CAK,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003936"",""SOURCE_COVPDB:CovPDB_complexes/4rbm/4rbm.pdb#LINK00595"",""SOURCE_RCSB_PDB_DIRECT:4RBM:covale1""]"
909,COVAPIE_CYS_SG_EVENT_V1:4V37:A:CYS:450-:SG:F:0D8:C8,MULTI_SOURCE_PROVENANCE,4V37,A,,CYS,450,SG,0D8,F,C8,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4v37/4v37.pdb#LINK01031"",""SOURCE_RCSB_PDB_DIRECT:4V37:covale1""]"
910,COVAPIE_CYS_SG_EVENT_V1:4V37:B:CYS:450-:SG:K:0D8:C8,MULTI_SOURCE_PROVENANCE,4V37,B,,CYS,450,SG,0D8,K,C8,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4v37/4v37.pdb#LINK01038"",""SOURCE_RCSB_PDB_DIRECT:4V37:covale2""]"
911,COVAPIE_CYS_SG_EVENT_V1:4V37:C:CYS:450-:SG:P:0D8:C8,MULTI_SOURCE_PROVENANCE,4V37,C,,CYS,450,SG,0D8,P,C8,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4v37/4v37.pdb#LINK01045"",""SOURCE_RCSB_PDB_DIRECT:4V37:covale3""]"
912,COVAPIE_CYS_SG_EVENT_V1:4V37:D:CYS:450-:SG:V:0D8:C8,MULTI_SOURCE_PROVENANCE,4V37,D,,CYS,450,SG,0D8,V,C8,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4v37/4v37.pdb#LINK01051"",""SOURCE_RCSB_PDB_DIRECT:4V37:covale4""]"
913,COVAPIE_CYS_SG_EVENT_V1:4V3F:A:CYS:450-:SG:J:CHT:C4,MULTI_SOURCE_PROVENANCE,4V3F,A,,CYS,450,SG,CHT,J,C4,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004595"",""SOURCE_RCSB_PDB_DIRECT:4V3F:covale3""]"
914,COVAPIE_CYS_SG_EVENT_V1:4V3F:B:CYS:450-:SG:P:CHT:C4,MULTI_SOURCE_PROVENANCE,4V3F,B,,CYS,450,SG,CHT,P,C4,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004596"",""SOURCE_RCSB_PDB_DIRECT:4V3F:covale8""]"
915,COVAPIE_CYS_SG_EVENT_V1:4V3F:D:CYS:450-:SG:Z:CHT:C4,MULTI_SOURCE_PROVENANCE,4V3F,D,,CYS,450,SG,CHT,Z,C4,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004597"",""SOURCE_RCSB_PDB_DIRECT:4V3F:covale15""]"
916,COVAPIE_CYS_SG_EVENT_V1:4WD5:A:CYS:797-:SG:C:3LH:CAR,MULTI_SOURCE_PROVENANCE,4WD5,A,,CYS,797,SG,3LH,C,CAR,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001807"",""SOURCE_RCSB_PDB_DIRECT:4WD5:covale1""]"
917,COVAPIE_CYS_SG_EVENT_V1:4WGF:A:CYS:118-:SG:I:ROP:CA,MULTI_SOURCE_PROVENANCE,4WGF,A,,CYS,118,SG,ROP,I,CA,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002007"",""SOURCE_RCSB_PDB_DIRECT:4WGF:covale3""]"
918,COVAPIE_CYS_SG_EVENT_V1:4WVF:C:CYS:539-:SG:H:K76:C3,MULTI_SOURCE_PROVENANCE,4WVF,C,,CYS,539,SG,K76,H,C3,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004715"",""SOURCE_RCSB_PDB_DIRECT:4WVF:covale1""]"
