source_order,source_relative_path,source_kind,base_tree_mode,base_tree_sha256,filesystem_sha256,tracked_regular_non_symlink,parent_chain_verified,pinned_fd_read,triple_sha256_passed,source_boundary_passed
508,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_004_v1.py,python_source,100644,c0cb36264a4c4439a253ee01d95fe1ca062f982d7e8c3f510b8d1ddef3aa7f50,c0cb36264a4c4439a253ee01d95fe1ca062f982d7e8c3f510b8d1ddef3aa7f50,true,true,true,true,true
509,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_005_v1.py,python_source,100644,b5f7c62647a77c1a12431cb5148b85e9ba38918e842117b4f87ba711bc118e34,b5f7c62647a77c1a12431cb5148b85e9ba38918e842117b4f87ba711bc118e34,true,true,true,true,true
510,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_006_v1.py,python_source,100644,7090014496a84e0cc835b2fc0fdddd7f7ba6a90e385f59eb07f9ad4be38ffcf8,7090014496a84e0cc835b2fc0fdddd7f7ba6a90e385f59eb07f9ad4be38ffcf8,true,true,true,true,true
511,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_007_v1.py,python_source,100644,1c754e25880c24122b078b2cb196491b14ffbb9e8ed07060bcd137c69bd88761,1c754e25880c24122b078b2cb196491b14ffbb9e8ed07060bcd137c69bd88761,true,true,true,true,true
512,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1.py,python_source,100644,d53cd379995b1c2d47c12169454caf1ba116728ac5ddef41f6211bddcd8451ec,d53cd379995b1c2d47c12169454caf1ba116728ac5ddef41f6211bddcd8451ec,true,true,true,true,true
513,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_009_v1.py,python_source,100644,beca6d6d064bc7b81dab26a235261c03006ac9624548f5421462929ade40971e,beca6d6d064bc7b81dab26a235261c03006ac9624548f5421462929ade40971e,true,true,true,true,true
514,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_010_v1.py,python_source,100644,5b04f0901da7be9ecc340cd05042799a21b0c4865073d1b7736a099caf4856ce,5b04f0901da7be9ecc340cd05042799a21b0c4865073d1b7736a099caf4856ce,true,true,true,true,true
515,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_011_v1.py,python_source,100644,e3dd4d9fd7cc59a10ecab4abc5efb13034265b8f013d6452385e1a2a7fddc924,e3dd4d9fd7cc59a10ecab4abc5efb13034265b8f013d6452385e1a2a7fddc924,true,true,true,true,true
516,tests/test_covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1.py,python_source,100644,259273036c9fca7672d3c527d296986feb71f8567db13832a26f403285451a1f,259273036c9fca7672d3c527d296986feb71f8567db13832a26f403285451a1f,true,true,true,true,true
517,tests/test_covapie_bulk_download_admission_unified_rule_engine_contract_design_gate_v1.py,python_source,100644,ebb4b0381b95e0c892e1a3a6d4689e0ada5de6a013f949a74306b8383633c11b,ebb4b0381b95e0c892e1a3a6d4689e0ada5de6a013f949a74306b8383633c11b,true,true,true,true,true
518,tests/test_covapie_bulk_download_design_gate_v0.py,python_source,100644,34e4ff4fd45172bc4d46c141e681e44c1b629eb693c8e88a35d2b70d64a437ce,34e4ff4fd45172bc4d46c141e681e44c1b629eb693c8e88a35d2b70d64a437ce,true,true,true,true,true
519,tests/test_covapie_candidate_allowlist_qa_gate_v0.py,python_source,100644,9a14a9bb7200b6eea071186075dba650bed223fba1684f302a881b6be65ab44f,9a14a9bb7200b6eea071186075dba650bed223fba1684f302a881b6be65ab44f,true,true,true,true,true
520,tests/test_covapie_candidate_metadata_materialization_design_gate_v0.py,python_source,100644,aa75257f91b7fe964e1f131c18aed0870068d45623694633fc9a2ab88359ba0f,aa75257f91b7fe964e1f131c18aed0870068d45623694633fc9a2ab88359ba0f,true,true,true,true,true
521,tests/test_covapie_candidate_metadata_materialization_qa_gate_v0.py,python_source,100644,c7ad3c4de295591e412588109a037e85d88152c7c80162ebe03c6d9f6f7c818c,c7ad3c4de295591e412588109a037e85d88152c7c80162ebe03c6d9f6f7c818c,true,true,true,true,true
522,tests/test_covapie_candidate_metadata_materialization_smoke_v0.py,python_source,100644,b963f3bd6348055c0c2e5d1849286a6273e824489b227745eb4884c1c2eef30a,b963f3bd6348055c0c2e5d1849286a6273e824489b227745eb4884c1c2eef30a,true,true,true,true,true
523,tests/test_covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1.py,python_source,100644,4df0eda435f54f1ff42adf177d89668a3a1e46a58e64d70904e9b1471abeae6b,4df0eda435f54f1ff42adf177d89668a3a1e46a58e64d70904e9b1471abeae6b,true,true,true,true,true
524,tests/test_covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1.py,python_source,100644,7ae79e16a2426d0b0692b1ef33963f6e3002f57ebb778d098bbeaca8a3415bbd,7ae79e16a2426d0b0692b1ef33963f6e3002f57ebb778d098bbeaca8a3415bbd,true,true,true,true,true
525,tests/test_covapie_covpdb_complex_card_metadata_acquisition_qa_gate_v0.py,python_source,100644,6d4008e025d23826bb9247326468b5b95a20c4ea42bc25a7c4d3450ed99e08a7,6d4008e025d23826bb9247326468b5b95a20c4ea42bc25a7c4d3450ed99e08a7,true,true,true,true,true
526,tests/test_covapie_covpdb_raw_structure_event_annotation_qa_gate_v0.py,python_source,100644,9252033e44e83138d6fc77d3b1d8b1ae94b61af249e2d76c03277c15547a820e,9252033e44e83138d6fc77d3b1d8b1ae94b61af249e2d76c03277c15547a820e,true,true,true,true,true
527,tests/test_covapie_cys_sg_future_struct_conn_controlled_raw_acquisition_gate_v0.py,python_source,100644,528f8b4d72e78fb2631740d7094db053ef6072276fb65840f74cee28a595f43c,528f8b4d72e78fb2631740d7094db053ef6072276fb65840f74cee28a595f43c,true,true,true,true,true
528,tests/test_covapie_cys_sg_future_struct_conn_crosscheck_execution_gate_v0.py,python_source,100644,94e405207bbb4364e836179860aac4bbfaaa4a7e68f9bfd24cb22aed8276da91,94e405207bbb4364e836179860aac4bbfaaa4a7e68f9bfd24cb22aed8276da91,true,true,true,true,true
529,tests/test_covapie_dataloader_interface_qa_gate_v0.py,python_source,100644,67eb0d4ddab362e087b18804b0da95ddffe26e48e15b3cdcb0596b354a8d8bff,67eb0d4ddab362e087b18804b0da95ddffe26e48e15b3cdcb0596b354a8d8bff,true,true,true,true,true
530,tests/test_covapie_external_metadata_index_download_design_gate_v0.py,python_source,100644,a12072abf62ab0db1526cea6f1b0d92f10335ad27c91bac8505835efed1188cd,a12072abf62ab0db1526cea6f1b0d92f10335ad27c91bac8505835efed1188cd,true,true,true,true,true
531,tests/test_covapie_final_dataset_materialization_smoke_v0.py,python_source,100644,0dba88ea5f45409ec7b3571a3ffeff27c13f4e425204d41de0cb78da4701c4b0,0dba88ea5f45409ec7b3571a3ffeff27c13f4e425204d41de0cb78da4701c4b0,true,true,true,true,true
532,tests/test_covapie_independent_group_expansion_acquisition_execution_smoke_v0.py,python_source,100644,20937328cc66938b922c3e079602177023a02d4bce5d08c38185227b7271b343,20937328cc66938b922c3e079602177023a02d4bce5d08c38185227b7271b343,true,true,true,true,true
533,tests/test_covapie_independent_group_expansion_batch_independence_evidence_materialization_smoke_v0.py,python_source,100644,708bd0efc198733d1046ec79dd0407903dc4eecf5edc6ce4553c4530437c8c78,708bd0efc198733d1046ec79dd0407903dc4eecf5edc6ce4553c4530437c8c78,true,true,true,true,true
534,tests/test_covapie_metadata_dataloader_smoke_qa_gate_v0.py,python_source,100644,f6c9e2cb30f3327f93550bc3a31c5cda3d076841ca43517c3bfed53f255667f0,f6c9e2cb30f3327f93550bc3a31c5cda3d076841ca43517c3bfed53f255667f0,true,true,true,true,true
535,tests/test_covapie_sample_index_design_gate_v0.py,python_source,100644,49d392067054a050da642ebd4de752ac725f7f36be98719102bbdb0af1ee0825,49d392067054a050da642ebd4de752ac725f7f36be98719102bbdb0af1ee0825,true,true,true,true,true
536,tests/test_covapie_sample_preparation_qa_gate_v0.py,python_source,100644,1cc712f4b67fa4bb0b690ae1ebe513d523f9b9f9a950173e004fce02ebc91159,1cc712f4b67fa4bb0b690ae1ebe513d523f9b9f9a950173e004fce02ebc91159,true,true,true,true,true
537,tests/test_covapie_split_leakage_smoke_v0.py,python_source,100644,95cc6da1de6f0f322c4e60ce99ee4590e7c72e159e9ce8a5ca0b77197d200091,95cc6da1de6f0f322c4e60ce99ee4590e7c72e159e9ce8a5ca0b77197d200091,true,true,true,true,true
538,tests/test_covapie_unified_leakage_split_materialization_smoke_v0.py,python_source,100644,025b6020fd05494317ac341e4937e890f458a740bab0347cf341dd8d157afff2,025b6020fd05494317ac341e4937e890f458a740bab0347cf341dd8d157afff2,true,true,true,true,true
539,tests/test_real_covalent_minimal_mmcif_parser_design_gate_v0.py,python_source,100644,184cf0e210009977a8c29087a85ef95e1cb62a8af9fec796c29f3522f4dd1298,184cf0e210009977a8c29087a85ef95e1cb62a8af9fec796c29f3522f4dd1298,true,true,true,true,true
540,tests/test_real_covalent_multi_source_dataset_ingestion_design_gate_v0.py,python_source,100644,6045ee5985cc5666aaf6ead14a9e73a0f944f31174225ed75ee755f965f5fafb,6045ee5985cc5666aaf6ead14a9e73a0f944f31174225ed75ee755f965f5fafb,true,true,true,true,true
541,tests/test_real_covalent_pilot_download_dry_run_gate_v0.py,python_source,100644,f209f272ec03a4098ce173f6d45f75049c7eb0caf3f717067c163751a853f1b3,f209f272ec03a4098ce173f6d45f75049c7eb0caf3f717067c163751a853f1b3,true,true,true,true,true
542,tests/test_real_covalent_pilot_download_execution_gate_v0.py,python_source,100644,94507c059b2baa30625554aac16bf6288fca2bcd0568b80c28f7e246724b5e40,94507c059b2baa30625554aac16bf6288fca2bcd0568b80c28f7e246724b5e40,true,true,true,true,true
543,tests/test_real_covalent_pilot_download_integrity_gate_v0.py,python_source,100644,29a341fb066d170bc2b2a10fa3d58d7cb899e225af94b6a7267cec6fc497e708,29a341fb066d170bc2b2a10fa3d58d7cb899e225af94b6a7267cec6fc497e708,true,true,true,true,true
544,tests/test_real_covalent_pilot_download_manifest_gate_v0.py,python_source,100644,8abe94aeaa94a0bf42980a89995cd3429ab870ec5c7e0c2af8368653912c3a45,8abe94aeaa94a0bf42980a89995cd3429ab870ec5c7e0c2af8368653912c3a45,true,true,true,true,true
545,tests/test_real_covalent_split_metadata_enrichment_design_gate_v0.py,python_source,100644,d57cf7c9d26456ae7fe2411f1b9a658b5c8132850b011dd3891172d4b20f7a40,d57cf7c9d26456ae7fe2411f1b9a658b5c8132850b011dd3891172d4b20f7a40,true,true,true,true,true
