scaleup_rank,canonical_event_id,pdb_id,ligand_component_id,ligand_reactive_atom,execution_lane,candidate_lane,raw_terminal_outcome,raw_terminal_reasons_json,feature_compatibility_stage_status,post_only_candidate_eligibility,post_only_partition,eligibility_reason,routing_review_unit_id,workload_review_unit_id,ts_dump_rule_id,ts_dump_rule_status,ts_dump_rule_reason,dtt_rule_id,dtt_rule_status,dtt_rule_reason,selected_effective_rule_id,effective_route,effective_route_reason,human_authority_lane,human_decision_propagated_to_new_event
432,COVAPIE_CYS_SG_EVENT_V1:3D1L:B:CYS:179-:SG:E:MPR:S3,3D1L,MPR,S3,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_CANDIDATE,HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,"[""PRE_CHEMISTRY_NOT_PRODUCTION_AUTHORITATIVE"",""NO_FAMILY_LEVEL_AUTO_ADMISSION""]",PASSED,true,POST_ONLY_V1_REVIEW_CANDIDATE,PUBLISHED_POST_ONLY_ELIGIBILITY:FEATURE_STAGE_PASSED_AND_HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,COVAPIE_BULK_REVIEW_UNIT_ED9881931B330C2B,COVAPIE_BULK_REVIEW_UNIT_ED9881931B330C2B,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_ligand_reactive_element,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",,HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,NO_NEW_HUMAN_AUTHORITY,false
433,COVAPIE_CYS_SG_EVENT_V1:3D62:A:CYS:145-:SG:B:959:C16,3D62,959,C16,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""MMCIF_EXACT_CYS_SG_STRUCT_CONN_NOT_RECOVERED""]",NOT_REACHED,false,OUTSIDE_STRUCTURAL_ELIGIBILITY,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=NOT_REACHED;TERMINAL_OUTCOME=STRUCTURAL_EVIDENCE_INCOMPLETE,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,STRUCTURAL_EVIDENCE_INCOMPLETE,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
434,COVAPIE_CYS_SG_EVENT_V1:3DLA:A:CYS:176-:SG:I:ONL:CE,3DLA,ONL,CE,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_CANDIDATE,HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,"[""PRE_CHEMISTRY_NOT_PRODUCTION_AUTHORITATIVE"",""NO_FAMILY_LEVEL_AUTO_ADMISSION""]",PASSED,true,POST_ONLY_V1_REVIEW_CANDIDATE,PUBLISHED_POST_ONLY_ELIGIBILITY:FEATURE_STAGE_PASSED_AND_HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",,HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,NO_NEW_HUMAN_AUTHORITY,false
435,COVAPIE_CYS_SG_EVENT_V1:3DLA:B:CYS:176-:SG:F:ONL:CE,3DLA,ONL,CE,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_CANDIDATE,HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,"[""PRE_CHEMISTRY_NOT_PRODUCTION_AUTHORITATIVE"",""NO_FAMILY_LEVEL_AUTO_ADMISSION""]",PASSED,true,POST_ONLY_V1_REVIEW_CANDIDATE,PUBLISHED_POST_ONLY_ELIGIBILITY:FEATURE_STAGE_PASSED_AND_HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",,HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,NO_NEW_HUMAN_AUTHORITY,false
436,COVAPIE_CYS_SG_EVENT_V1:3DLA:C:CYS:176-:SG:G:ONL:CE,3DLA,ONL,CE,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_CANDIDATE,HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,"[""PRE_CHEMISTRY_NOT_PRODUCTION_AUTHORITATIVE"",""NO_FAMILY_LEVEL_AUTO_ADMISSION""]",PASSED,true,POST_ONLY_V1_REVIEW_CANDIDATE,PUBLISHED_POST_ONLY_ELIGIBILITY:FEATURE_STAGE_PASSED_AND_HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",,HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,NO_NEW_HUMAN_AUTHORITY,false
437,COVAPIE_CYS_SG_EVENT_V1:3DLA:D:CYS:176-:SG:H:ONL:CE,3DLA,ONL,CE,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_CANDIDATE,HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,"[""PRE_CHEMISTRY_NOT_PRODUCTION_AUTHORITATIVE"",""NO_FAMILY_LEVEL_AUTO_ADMISSION""]",PASSED,true,POST_ONLY_V1_REVIEW_CANDIDATE,PUBLISHED_POST_ONLY_ELIGIBILITY:FEATURE_STAGE_PASSED_AND_HUMAN_REVIEW_REQUIRED_PRE_CHEMISTRY,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",,HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,NO_NEW_HUMAN_AUTHORITY,false
438,COVAPIE_CYS_SG_EVENT_V1:3FRZ:A:CYS:14-:SG:C:AG6:C15,3FRZ,AG6,C15,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
439,COVAPIE_CYS_SG_EVENT_V1:3FRZ:A:CYS:223-:SG:D:BME:S2,3FRZ,BME,S2,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
440,COVAPIE_CYS_SG_EVENT_V1:3GCD:A:CYS:140-:SG:E:AZ0:CAG,3GCD,AZ0,CAG,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
441,COVAPIE_CYS_SG_EVENT_V1:3GCD:B:CYS:140-:SG:H:AZ0:CAG,3GCD,AZ0,CAG,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
442,COVAPIE_CYS_SG_EVENT_V1:3GCD:C:CYS:140-:SG:K:AZ0:CAG,3GCD,AZ0,CAG,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
443,COVAPIE_CYS_SG_EVENT_V1:3GCD:D:CYS:140-:SG:N:AZ0:CAG,3GCD,AZ0,CAG,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
444,COVAPIE_CYS_SG_EVENT_V1:3H0E:A:CYS:163-:SG:C:H0E:C5,3H0E,H0E,C5,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
445,COVAPIE_CYS_SG_EVENT_V1:3H0E:B:CYS:163-:SG:D:H0E:C5,3H0E,H0E,C5,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
446,COVAPIE_CYS_SG_EVENT_V1:3HD3:A:CYS:25-:SG:C:25B:C10,3HD3,25B,C10,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
447,COVAPIE_CYS_SG_EVENT_V1:3HD3:B:CYS:25-:SG:H:25B:C10,3HD3,25B,C10,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
448,COVAPIE_CYS_SG_EVENT_V1:3HHA:A:CYS:25-:SG:E:NOW:C14,3HHA,NOW,C14,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
449,COVAPIE_CYS_SG_EVENT_V1:3HHA:B:CYS:25-:SG:H:NOW:C14,3HHA,NOW,C14,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
450,COVAPIE_CYS_SG_EVENT_V1:3HHA:C:CYS:25-:SG:J:NOW:C14,3HHA,NOW,C14,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
451,COVAPIE_CYS_SG_EVENT_V1:3HHA:D:CYS:25-:SG:K:NOW:C14,3HHA,NOW,C14,NEW_INCREMENTAL_EXECUTION,NEW_INCREMENTAL_EXCLUDED,LEAKAGE_EXISTING_GROUP_CONFLICT,"[""LEAKAGE_EXISTING_GROUP_CONFLICT""]",PASSED,false,BLOCKED_EXISTING_GROUP_CONFLICT,PUBLISHED_POST_ONLY_INELIGIBILITY:FEATURE_STAGE=PASSED;TERMINAL_OUTCOME=LEAKAGE_EXISTING_GROUP_CONFLICT,,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,NOT_EVALUATED_OUTSIDE_SUPPORTED_POST_ONLY_CANDIDATE,,LEAKAGE_EXISTING_GROUP_CONFLICT,BOUND_STRUCTURAL_EXECUTION_OUTCOME_RETAINED,NONE,false
