case_order,case_id,case_group,scope_id_representation,vector_type,input_rule_ids,input_outcomes,expected_outcome,observed_outcome,expected_reason,observed_reason,required_rule_ids,evaluated_rule_ids,invalid_rule_ids,blocked_rule_ids,failing_rule_ids,rule_evaluations_retained,input_tuple_identity_retained,aggregation_io_used,dispatcher_calls,handler_calls,current_permission,authorized_execution_count,case_passed
158,training_execution_admission_permission__extra,extra_rule,training_execution_admission_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015|ADMIT_999,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015|ADMIT_999,,,,false,false,false,0,0,false,0,true
159,training_execution_admission_permission__duplicate,duplicate_rule,training_execution_admission_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015|ADMIT_001,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015|ADMIT_001,,,,false,false,false,0,0,false,0,true
160,training_execution_admission_permission__reorder,reordered_rule,training_execution_admission_permission,tuple,ADMIT_002|ADMIT_001|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,ADMIT_002|ADMIT_001|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,,,,false,false,false,0,0,false,0,true
161,training_execution_admission_permission__unknown,unknown_rule,training_execution_admission_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_999,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_999,,,,false,false,false,0,0,false,0,true
162,training_execution_admission_permission__scope_external_substitution,scope_external_substitution,training_execution_admission_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_999,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,COMBINED_ADMISSION_RULE_MEMBERSHIP_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_015,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_010|ADMIT_011|ADMIT_012|ADMIT_013|ADMIT_014|ADMIT_999,,,,false,false,false,0,0,false,0,true
163,exact13_field_type_mutation__schema_version,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
164,exact13_field_type_mutation__admission_rule_id,exact13_field_invariant_mutation,download_execution_permission,tuple,<UnifiedAdmissionRuleEvaluationContractDesign>|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
165,exact13_field_type_mutation__admission_rule_name,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
166,exact13_field_type_mutation__outcome,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,<UnifiedAdmissionRuleEvaluationContractDesign>|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
167,exact13_field_type_mutation__passed,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
168,exact13_field_type_mutation__blocks_candidate,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
169,exact13_field_type_mutation__reason,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
170,exact13_field_type_mutation__normalized_values,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
171,exact13_field_type_mutation__validated_candidate_fields,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
172,exact13_field_type_mutation__consumed_candidate_fields,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
173,exact13_field_type_mutation__consumed_context_items,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
174,exact13_field_type_mutation__evaluator_io_used,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
175,exact13_field_type_mutation__adapter_id,exact13_field_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
176,schema_mismatch,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
177,rule_name_mismatch,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
178,adapter_id_mismatch,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
179,passed_outcome_mismatch,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
180,blocks_candidate_mismatch,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
181,pass_reason_nonempty,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
182,failure_reason_empty,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,blocked|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
183,malformed_normalized_values,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
184,malformed_validated_fields,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
185,runtime_rejected_outcome_is_aggregation_inadmissible,runtime_valid_rejected_aggregation_inadmissible,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,rejected|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
186,unknown_outcome_string,child_invariant_mutation,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,unknown_outcome|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_INVARIANT_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
187,duplicate_normalized_keys,runtime_valid_duplicate_nested_compatibility,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,passed,passed,,,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,true,true,false,0,0,false,0,true
188,duplicate_validated_fields,runtime_valid_duplicate_nested_compatibility,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,passed,passed,,,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,true,true,false,0,0,false,0,true
189,duplicate_consumed_candidate_fields,runtime_valid_duplicate_nested_compatibility,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,passed,passed,,,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,true,true,false,0,0,false,0,true
190,duplicate_consumed_context_items,runtime_valid_duplicate_nested_compatibility,download_execution_permission,tuple,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,passed|passed|passed|passed|passed|passed|passed|passed|passed|passed|passed,passed,passed,,,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,true,true,false,0,0,false,0,true
191,unknown_scope,scope_invalid,unknown,tuple,,,invalid,invalid,COMBINED_ADMISSION_SCOPE_ID_INVALID,COMBINED_ADMISSION_SCOPE_ID_INVALID,,,,,,false,false,false,0,0,false,0,true
192,scope_bool,scope_invalid,<bool>,tuple,,,invalid,invalid,COMBINED_ADMISSION_SCOPE_ID_INVALID,COMBINED_ADMISSION_SCOPE_ID_INVALID,,,,,,false,false,false,0,0,false,0,true
193,scope_none,scope_invalid,None,tuple,,,invalid,invalid,COMBINED_ADMISSION_SCOPE_ID_INVALID,COMBINED_ADMISSION_SCOPE_ID_INVALID,,,,,,false,false,false,0,0,false,0,true
194,vector_list,vector_type_invalid,download_execution_permission,list,,,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
195,vector_dict,vector_type_invalid,download_execution_permission,dict,,,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
196,vector_string,vector_type_invalid,download_execution_permission,str,,,invalid,invalid,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,COMBINED_ADMISSION_RULE_EVALUATION_VECTOR_TYPE_INVALID,ADMIT_001|ADMIT_002|ADMIT_003|ADMIT_004|ADMIT_005|ADMIT_006|ADMIT_007|ADMIT_008|ADMIT_009|ADMIT_011|ADMIT_014,,,,,false,false,false,0,0,false,0,true
