canonical_event_id,review_unit_id,pdb_id,ligand_component_id,human_workflow_status,human_training_domain_relevance_decision,rule_id,gate_event_status,gate_event_reason,unit_final_task_domain_route,unit_final_route_reason,human_precedence_applied,effective_auto_negative,downstream_positive_chemistry_review_required
COVAPIE_CYS_SG_EVENT_V1:2AMP:A:CYS:144-:SG:C:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,2AMP,I12,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMP:B:CYS:144-:SG:D:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,2AMP,I12,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMP:B:CYS:144-:SG:D:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,2AMP,I12,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:A:CYS:366-:SG:G:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,2AWZ,5H,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:A:CYS:366-:SG:G:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,2AWZ,5H,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:B:CYS:366-:SG:J:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,2AWZ,5H,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:B:CYS:366-:SG:J:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,2AWZ,5H,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX0:A:CYS:366-:SG:F:5X:C1,COVAPIE_BULK_REVIEW_UNIT_59100AAB78E957D9,2AX0,5X,COMPLETED,RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key,no_runtime_positive_override",HUMAN_RELEVANT_FINAL,CURRENT_HUMAN_RELEVANT_DECISION_HAS_FIRST_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX0:A:CYS:366-:SG:F:5X:C1,COVAPIE_BULK_REVIEW_UNIT_59100AAB78E957D9,2AX0,5X,COMPLETED,RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,no_runtime_positive_override;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_RELEVANT_FINAL,CURRENT_HUMAN_RELEVANT_DECISION_HAS_FIRST_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX0:B:CYS:366-:SG:K:5X:C1,COVAPIE_BULK_REVIEW_UNIT_59100AAB78E957D9,2AX0,5X,COMPLETED,RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key,no_runtime_positive_override",HUMAN_RELEVANT_FINAL,CURRENT_HUMAN_RELEVANT_DECISION_HAS_FIRST_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX0:B:CYS:366-:SG:K:5X:C1,COVAPIE_BULK_REVIEW_UNIT_59100AAB78E957D9,2AX0,5X,COMPLETED,RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,no_runtime_positive_override;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_RELEVANT_FINAL,CURRENT_HUMAN_RELEVANT_DECISION_HAS_FIRST_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX1:A:CYS:366-:SG:G:5EE:C1,COVAPIE_BULK_REVIEW_UNIT_CB81A8FAB5EEF2F7,2AX1,5EE,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX1:A:CYS:366-:SG:G:5EE:C1,COVAPIE_BULK_REVIEW_UNIT_CB81A8FAB5EEF2F7,2AX1,5EE,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX1:B:CYS:366-:SG:L:5EE:C1,COVAPIE_BULK_REVIEW_UNIT_CB81A8FAB5EEF2F7,2AX1,5EE,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AX1:B:CYS:366-:SG:L:5EE:C1,COVAPIE_BULK_REVIEW_UNIT_CB81A8FAB5EEF2F7,2AX1,5EE,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2BBQ:A:CYS:146-:SG:C:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,2BBQ,UMP,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,MATCHED_AUTO_NEGATIVE_EXACT,ALL_EXACT_PREDICATES_MATCHED,AUTO_NEGATIVE_EXACT_FINAL,EVERY_EVENT_IN_UNIT_MATCHED_SAME_EXACT_RULE_WITHOUT_OVERRIDE,false,true,false
COVAPIE_CYS_SG_EVENT_V1:2BBQ:A:CYS:146-:SG:C:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,2BBQ,UMP,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",AUTO_NEGATIVE_EXACT_FINAL,EVERY_EVENT_IN_UNIT_MATCHED_SAME_EXACT_RULE_WITHOUT_OVERRIDE,false,true,false
COVAPIE_CYS_SG_EVENT_V1:2BBQ:B:CYS:146-:SG:E:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,2BBQ,UMP,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,MATCHED_AUTO_NEGATIVE_EXACT,ALL_EXACT_PREDICATES_MATCHED,AUTO_NEGATIVE_EXACT_FINAL,EVERY_EVENT_IN_UNIT_MATCHED_SAME_EXACT_RULE_WITHOUT_OVERRIDE,false,true,false
COVAPIE_CYS_SG_EVENT_V1:2BBQ:B:CYS:146-:SG:E:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,2BBQ,UMP,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",AUTO_NEGATIVE_EXACT_FINAL,EVERY_EVENT_IN_UNIT_MATCHED_SAME_EXACT_RULE_WITHOUT_OVERRIDE,false,true,false
COVAPIE_CYS_SG_EVENT_V1:2C6Q:D:CYS:186-:SG:O:IMP:C2,COVAPIE_BULK_REVIEW_UNIT_AAFC22DB88292B60,2C6Q,IMP,UNREVIEWED,,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2C6Q:D:CYS:186-:SG:O:IMP:C2,COVAPIE_BULK_REVIEW_UNIT_AAFC22DB88292B60,2C6Q,IMP,UNREVIEWED,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_REVIEW_REQUIRED,NO_SINGLE_EXACT_RULE_MATCHED_EVERY_EVENT;HUMAN_REVIEW_RETAINED,false,false,false
COVAPIE_CYS_SG_EVENT_V1:2EFT:A:CYS:112-:SG:E:MEE:S,COVAPIE_BULK_REVIEW_UNIT_164B59C21643F70A,2EFT,MEE,COMPLETED,NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_ligand_reactive_element,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_NOT_RELEVANT_FINAL,CURRENT_HUMAN_NOT_RELEVANT_DECISION_HAS_SECOND_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2EFT:A:CYS:112-:SG:E:MEE:S,COVAPIE_BULK_REVIEW_UNIT_164B59C21643F70A,2EFT,MEE,COMPLETED,NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_local_topology,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_NOT_RELEVANT_FINAL,CURRENT_HUMAN_NOT_RELEVANT_DECISION_HAS_SECOND_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2EFT:B:CYS:103-:SG:G:MEE:S,COVAPIE_BULK_REVIEW_UNIT_164B59C21643F70A,2EFT,MEE,COMPLETED,NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NEG_V1_TS_DUMP_CATALYTIC_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_ccd_component_graph_sha256,exact_ligand_reactive_atom,exact_ligand_reactive_element,exact_radius1_sha256,exact_radius2_sha256,exact_ts_family_accession_sequence_key",HUMAN_NOT_RELEVANT_FINAL,CURRENT_HUMAN_NOT_RELEVANT_DECISION_HAS_SECOND_PRECEDENCE,true,false,false
COVAPIE_CYS_SG_EVENT_V1:2EFT:B:CYS:103-:SG:G:MEE:S,COVAPIE_BULK_REVIEW_UNIT_164B59C21643F70A,2EFT,MEE,COMPLETED,NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_local_topology,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]",HUMAN_NOT_RELEVANT_FINAL,CURRENT_HUMAN_NOT_RELEVANT_DECISION_HAS_SECOND_PRECEDENCE,true,false,false
